Truth,Decoded
Tutto bene grazie,tutto bene grazie
Buongiorno io sono Mario,buongiorno io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,salve quanto certo una io bilata
Dovrebbe arrivare tra qualche minuto,doverfetntob e arrivare tra qualche minuto
Purtroppo non lo so pero potresti chiedere all autista,pretrtotnto lei come il costa
E in offerta costa dieci euro,e gfeto costa dieci io
"Certo volentieri, io lo prendero macchiato",e rfetotet costa e alriolo
Perfetto vorrei comprarne due.,si quanto costa ostaretio
Tutto bene tu,tutto bene tu
A che ora arriva il pullman,a che ora arriva io pullman
Quanto costa il biglietto,quanto costa io io
Prego,prego
Va bene grazie lo stesso,va e io io io dereso
Tutto bene grazie,e quanto bene igte
Prendiamo un caffe al bar,prendiamo un e al bar
