Truth,Decoded
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prego,prego
Perfetto vorrei comprarne due.,si graonerta costa mario
E in offerta costa dieci euro,a gfera citi io
Quanto costa il biglietto,quanto costa e io
Le auguro una buona giornata,le quanto vouto una che glata
Buongiorno io sono Mario,buongoio non io
Buonasera io sono Mario,tu buonasera io sono mario
Va bene grazie lo stesso,a pero riea euro
Tutto bene grazie,euro io le e
"Certo volentieri, io lo prendero macchiato",pero clarl io
Prendiamo un caffe al bar,preondrdiamo una caffe al bar
Si grazie e arrivederci,si io io
Salve quanto costa quell articolo,si gfeonar ctacetiolo
Prego,prego
