Truth,Decoded
Va bene grazie lo stesso,va bene grazie lo stesso
Salve quanto costa quell articolo,salve quanto costa quell articolo
Certo ecco a lei vuole un sacchetto,certoeco a lei vuole un sacchetto
Quanto costa il biglietto,tutto io e certo
"Certo volentieri, io lo prendero macchiato",pero cosadre lo
Purtroppo non lo so pero potresti chiedere all autista,pero io io io poepoerl costa
Dovrebbe arrivare tra qualche minuto,perfetto a careare e euro
Va bene grazie lo stesso,prego io certo
E in offerta costa dieci euro,e e a io
Prendiamo un caffe al bar,prendiamo e caffe lo bar
Piacere Luigi come stai,piacere un come satato
A che ora arriva il pullman,caffe ora il pullman
Le auguro una buona giornata,le gqugato vouto una ilata
Buongiorno io sono Mario,prego e io
Certo ecco a lei vuole un sacchetto,e e ora io io pero
Buonasera io sono Mario,buonasera io sono mario
