Truth,Decoded
"Certo volentieri, io lo prendero macchiato",io io io io lo
Tutto bene tu,tu lo
Le auguro una buona giornata,io io io
Salve quanto costa quell articolo,io lo
Piacere Luigi come stai,io io
Perfetto vorrei comprarne due.,io lo
"Certo volentieri, io lo prendero macchiato",io io io io
E in offerta costa dieci euro,io io lo
A che ora arriva il pullman,tu io
Buongiorno io sono Mario,tu lo
Purtroppo non lo so pero potresti chiedere all autista,io io io e mario
Dovrebbe arrivare tra qualche minuto,io lo
Tutto bene tu,tu lo
Certo ecco a lei vuole un sacchetto,tu lo
Quanto costa il biglietto,tu lo
Tutto bene grazie,tu io
