Truth,Decoded
Si grazie e arrivederci,si gririel lo
Salve quanto costa quell articolo,a gfetnr tatiolo
Prego,prego
Dovrebbe arrivare tra qualche minuto,perfetto a arare a che minuto
Purtroppo non lo so pero potresti chiedere all autista,prtrorti cpoteiel costa
Tutto bene tu,a feoa io e e
Piacere Luigi come stai,lo un come matati
Certo ecco a lei vuole un sacchetto,va e ora io lo
A che ora arriva il pullman,a che mario io pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Salve quanto costa quell articolo,salve quanto a quell articolo
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Va bene grazie lo stesso,va bene grazie lo stesso
Buongiorno io sono Mario,buongiorno io sono mario
