Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
"Certo volentieri, io lo prendero macchiato",certo ontero lo pero prendero macchiato
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti diedre al autista
Prendiamo un caffe al bar,prendiamo un caffe al bar
Tutto bene grazie,tutto bene lo io
A che ora arriva il pullman,a che ora arriva io pullman
Salve quanto costa quell articolo,salve quanto una vuole un lo
Si grazie e arrivederci,si raraie lareceosai
Buongiorno io sono Mario,buongiorno io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
E in offerta costa dieci euro,e in offerta costa si euro
Piacere Luigi come stai,piacere luigi come stai
Certo ecco a lei vuole un sacchetto,certo a lo io vuole achito
Perfetto vorrei comprarne due.,perfetto vorrei comprarne e
Le auguro una buona giornata,le euro buona un giornata
A che ora arriva il pullman,a che ora arriva il pullman
