Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so so pero sono chiedere al autista
Va bene grazie lo stesso,dovrebbe grazie lo stesso
Salve quanto costa quell articolo,salve quanto costa quell articolo
A che ora arriva il pullman,che arriva io pullman
Certo ecco a lei vuole un sacchetto,va greoe ora il comlsao
Buonasera io sono Mario,buonasera io sono mario
Le auguro una buona giornata,salve quanto sono una che alata
Quanto costa il biglietto,quanto costa e ilito
Tutto bene tu,ptet io bene e
Prego,pregiogo
Dovrebbe arrivare tra qualche minuto,dovrebbe e arrivare tra qualche minuto
Prendiamo un caffe al bar,prendiamo un caffe al bar
Si grazie e arrivederci,pirtvto tu il autista
Purtroppo non lo so pero potresti chiedere all autista,pruonto lo otqti come e io lo autista
Tutto bene grazie,le buona io io bene in
Salve quanto costa quell articolo,salve quanto costa queticlo
