Truth,Decoded
Prendiamo un caffe al bar,buniro un a al bar
Perfetto vorrei comprarne due.,pfet vorrei come e due
Tutto bene grazie,tutto un grazie
Piacere Luigi come stai,piacere lopio come stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo io io so pero potrstichirere lo autista
Certo ecco a lei vuole un sacchetto,io ora io sono achieato
"Certo volentieri, io lo prendero macchiato",pero olntero io lo certo macchiato
Quanto costa il biglietto,quanto ora il bilgraieto
Buonasera io sono Mario,buonasera io sono mario
Salve quanto costa quell articolo,salve quanto io vuole io certo
A che ora arriva il pullman,a che orarav io pullman
Dovrebbe arrivare tra qualche minuto,dovrebbe rire e lo minuto
Prego,pero
E in offerta costa dieci euro,e in offerta ora io ecco
Buongiorno io sono Mario,bungsoro io sono mario
Piacere Luigi come stai,piacere lo come stai
