Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa quell articolo
Purtroppo non lo so pero potresti chiedere all autista,purtro non io io so pero pero chieral autista
Va bene grazie lo stesso,va bene grazie lo stesso
Piacere Luigi come stai,piacere luigi come stai
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco e polelun macchiato
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo pero mario
Si grazie e arrivederci,va grazie eairzesi
Si grazie e arrivederci,riofzeie come ecco
Quanto costa il biglietto,quanto costa il biglietto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo un lo so pero pteti chiereal autista
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Piacere Luigi come stai,piacere luigi come stai
Certo ecco a lei vuole un sacchetto,certo a a e un un sicheto
Buongiorno io sono Mario,buongiorno io sono mario
