Truth,Decoded
Tutto bene tu,pero io
Prendiamo un caffe al bar,pero io
Le auguro una buona giornata,e io
Buongiorno io sono Mario,pero io
Piacere Luigi come stai,pero io
A che ora arriva il pullman,e io
Tutto bene grazie,tu io
Perfetto vorrei comprarne due.,io e e io
"Certo volentieri, io lo prendero macchiato",e io io
Salve quanto costa quell articolo,e io
Purtroppo non lo so pero potresti chiedere all autista,e io
E in offerta costa dieci euro,e io
Quanto costa il biglietto,pero io
Certo ecco a lei vuole un sacchetto,e io
Prego,tu io
Buonasera io sono Mario,io io io
