Truth,Decoded
Si grazie e arrivederci,pero io
Certo ecco a lei vuole un sacchetto,e eoeao
Buongiorno io sono Mario,e rato
"Certo volentieri, io lo prendero macchiato",e e e lo
Perfetto vorrei comprarne due.,e io
Tutto bene grazie,certo
Prego,bene e lo
Buonasera io sono Mario,e io
Va bene grazie lo stesso,e e io
Certo ecco a lei vuole un sacchetto,pereaeoerao
Quanto costa il biglietto,tu ora
Tutto bene tu,e io
Si grazie e arrivederci,io io
A che ora arriva il pullman,certo
Buongiorno io sono Mario,due io
Le auguro una buona giornata,e due eaeao
