Truth,Decoded
Si grazie e arrivederci,riofere criecro
Certo ecco a lei vuole un sacchetto,certo e a a lo unacheto
Buongiorno io sono Mario,bungono io sono mario
"Certo volentieri, io lo prendero macchiato",certo lei io lo pero macchiato
Perfetto vorrei comprarne due.,certo vorrei corarn due
Tutto bene grazie,tutto bene grazie
Prego,pero
Buonasera io sono Mario,buonasera io sono mario
Va bene grazie lo stesso,va bene grazie stesso
Certo ecco a lei vuole un sacchetto,certo ecco lo lei vuole a scheto
Quanto costa il biglietto,va bene e lei
Tutto bene tu,tutto e tu
Si grazie e arrivederci,si grazie aeziedci
A che ora arriva il pullman,a che ora mario lo pullman
Buongiorno io sono Mario,buonsoro io sono mario
Le auguro una buona giornata,le caunro una una auanauta
