Truth,Decoded
Tutto bene tu,pero io
Prendiamo un caffe al bar,pero io
Le auguro una buona giornata,pero e io
Buongiorno io sono Mario,pero io
Piacere Luigi come stai,pero io
A che ora arriva il pullman,pero io
Tutto bene grazie,io io
Perfetto vorrei comprarne due.,pero io e e lo
"Certo volentieri, io lo prendero macchiato",pero io io
Salve quanto costa quell articolo,pero io
Purtroppo non lo so pero potresti chiedere all autista,pero io lo
E in offerta costa dieci euro,e io
Quanto costa il biglietto,pero io
Certo ecco a lei vuole un sacchetto,e io
Prego,e io
Buonasera io sono Mario,io io io io
