Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero pero sono chiedere al autista
Va bene grazie lo stesso,va bene grazie lo stesso
Salve quanto costa quell articolo,salve quanto costa quell articolo
A che ora arriva il pullman,va che ora un io pullman
Certo ecco a lei vuole un sacchetto,va ora tu io comlato
Buonasera io sono Mario,bunonasna io sono mario
Le auguro una buona giornata,prenpno io io un come lo a
Quanto costa il biglietto,pquaonpoto costa e costa
Tutto bene tu,preototo bene e e
Prego,prego
Dovrebbe arrivare tra qualche minuto,dovrebbe a arte tra qualche minuto
Prendiamo un caffe al bar,prendiamo un caffe al bar
Si grazie e arrivederci,certo lei io e autista
Purtroppo non lo so pero potresti chiedere all autista,quanto lo lo come e che costa
Tutto bene grazie,un io io bene e
Salve quanto costa quell articolo,salve una costa queticolo
