Truth,Decoded
Tutto bene grazie,tutto bene grazie
Buongiorno io sono Mario,buongiorno io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,salve auguro certo una che blata
Dovrebbe arrivare tra qualche minuto,due rfentoto a arare tra qualche minuto
Purtroppo non lo so pero potresti chiedere all autista,prurato otiti cpot e chiedere autista
E in offerta costa dieci euro,a gfegta costa digio
"Certo volentieri, io lo prendero macchiato",e gfeta comtadrel tra
Perfetto vorrei comprarne due.,si quanto costa lstare due
Tutto bene tu,fuototo bene a
A che ora arriva il pullman,a che ora io pullman
Quanto costa il biglietto,salve quanto stai il ilita
Prego,prego
Va bene grazie lo stesso,si greon io io lo iuteso
Tutto bene grazie,lo quaoviabene e
Prendiamo un caffe al bar,preornriamo un caffe al bar
