Truth,Decoded
Salve quanto costa quell articolo,al quanto costa quelaiticolo
Purtroppo non lo so pero potresti chiedere all autista,purtro sono io pero pero potre cheril autista
Va bene grazie lo stesso,va bene grazie lo stesso
Piacere Luigi come stai,piacere luigi come stai
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco lei vuole un sacchetto
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo pero macchiato
Si grazie e arrivederci,si grazie erieresi
Si grazie e arrivederci,iofze irecro
Quanto costa il biglietto,quanto costa il biglietto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere autista
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Piacere Luigi come stai,piacere luigi come stai
Certo ecco a lei vuole un sacchetto,certo ecco a lei il un sicheto
Buongiorno io sono Mario,buongiorno io sono mario
