Truth,Decoded
Va bene grazie lo stesso,va bene grazie lo stesso
Salve quanto costa quell articolo,salve quanto costa quell articolo
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Quanto costa il biglietto,e autista e pero
"Certo volentieri, io lo prendero macchiato",e rfeta costadreruo
Purtroppo non lo so pero potresti chiedere all autista,prtrto io privei poteipieierl costa
Dovrebbe arrivare tra qualche minuto,perfetto a areavre io due
Va bene grazie lo stesso,e pero e e irie e
E in offerta costa dieci euro,gfera io cieiro
Prendiamo un caffe al bar,paretndamo un caffe al bar
Piacere Luigi come stai,piacere un come stai
A che ora arriva il pullman,a che ora io pullman
Le auguro una buona giornata,salve quanto certo una io irlata
Buongiorno io sono Mario,betongoroio un io
Certo ecco a lei vuole un sacchetto,io grevota io colao
Buonasera io sono Mario,buonasera io sono mario
