Truth,Decoded
"Certo volentieri, io lo prendero macchiato",io io io io io e lo
Tutto bene tu,io io
Le auguro una buona giornata,io a io lo
Salve quanto costa quell articolo,io e io
Piacere Luigi come stai,io io
Perfetto vorrei comprarne due.,io io
"Certo volentieri, io lo prendero macchiato",io io io io
E in offerta costa dieci euro,un io io e io
A che ora arriva il pullman,e io
Buongiorno io sono Mario,tutto io
Purtroppo non lo so pero potresti chiedere all autista,io io io e e mario
Dovrebbe arrivare tra qualche minuto,tutto lo
Tutto bene tu,io io
Certo ecco a lei vuole un sacchetto,io io
Quanto costa il biglietto,io io
Tutto bene grazie,un e
