Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero pero sono chiedere autista
Va bene grazie lo stesso,va bene grazie lo stesso
Salve quanto costa quell articolo,salve quanto costa quell articolo
A che ora arriva il pullman,che oraravio non a
Certo ecco a lei vuole un sacchetto,a gferevocotr il come sono
Buonasera io sono Mario,buonasera io sono mario
Le auguro una buona giornata,le quanto certo una che almatr
Quanto costa il biglietto,quanto costa e io
Tutto bene tu,ptetio bene
Prego,prego
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Prendiamo un caffe al bar,prendiamo un caffe al bar
Si grazie e arrivederci,prego lei il costa
Purtroppo non lo so pero potresti chiedere all autista,prutrovo lo lo certo pteie al autista
Tutto bene grazie,equgtnto io bene e
Salve quanto costa quell articolo,salve quanto costa quetiolo
