Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa uelaicolo
Purtroppo non lo so pero potresti chiedere all autista,purtono sono so pero pero chrehal autista
Va bene grazie lo stesso,dorene grazie lo stesso
Piacere Luigi come stai,piacere luigi come stai
Perfetto vorrei comprarne due.,perfetto vorrei ora due
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco lei uolnon macheto
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo pero mario
Si grazie e arrivederci,va grazie ezesi
Si grazie e arrivederci,rizire riecro
Quanto costa il biglietto,quanto costa lo igieto
Purtroppo non lo so pero potresti chiedere all autista,puronon lo so pero dieci chiedere autista
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Piacere Luigi come stai,piacere luigi come stai
Certo ecco a lei vuole un sacchetto,certo a a io un unacheto
Buongiorno io sono Mario,buongiorno io sono mario
