Truth,Decoded
Si grazie e arrivederci,e lo
Certo ecco a lei vuole un sacchetto,e io lo
Buongiorno io sono Mario,tu io
"Certo volentieri, io lo prendero macchiato",tutto io io e e lo
Perfetto vorrei comprarne due.,erebr a le
Tutto bene grazie,un io
Prego,e io
Buonasera io sono Mario,un io
Va bene grazie lo stesso,e bene io
Certo ecco a lei vuole un sacchetto,certo lo
Quanto costa il biglietto,tu lo
Tutto bene tu,tutto
Si grazie e arrivederci,e io
A che ora arriva il pullman,bene io
Buongiorno io sono Mario,io io io
Le auguro una buona giornata,io io io io
