Truth,Decoded
Quanto costa il biglietto,quanto costa il bgiglto
"Certo volentieri, io lo prendero macchiato",certo onliero lo io pero macchiato
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Prendiamo un caffe al bar,pbundimo un caffe al bar
Tutto bene grazie,tutto bene grazie
A che ora arriva il pullman,a che ora arriva io pullman
Salve quanto costa quell articolo,salve quanto una vuole in io
Si grazie e arrivederci,si a grazie laedeoeai
Buongiorno io sono Mario,buongiorno io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
Certo ecco a lei vuole un sacchetto,buona le io vuole macchiato
Perfetto vorrei comprarne due.,paerfet vorrei comprarne due
Le auguro una buona giornata,le auguro una un giornata
A che ora arriva il pullman,a che ora arriva il pullman
