Truth,Decoded
Va bene grazie lo stesso,va bene grazie lo stesso
Salve quanto costa quell articolo,salve quanto costa il articolo
Certo ecco a lei vuole un sacchetto,certoeco a lei vuole un sacchetto
Quanto costa il biglietto,qutia e io
"Certo volentieri, io lo prendero macchiato",pero cosradrelruo
Purtroppo non lo so pero potresti chiedere all autista,certo io polie costa
Dovrebbe arrivare tra qualche minuto,prfetntoto a carar euro
Va bene grazie lo stesso,e e io e
E in offerta costa dieci euro,gfer io io
Prendiamo un caffe al bar,prendiamo e caffe lo bar
Piacere Luigi come stai,piacere un come stai
A che ora arriva il pullman,parhe ora il pullman
Le auguro una buona giornata,le quanto costa una io a
Buongiorno io sono Mario,buona un io
Certo ecco a lei vuole un sacchetto,e e io io lo
Buonasera io sono Mario,buonasera io un io
