Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
"Certo volentieri, io lo prendero macchiato",certo ontero lo pero prendero macchiato
Purtroppo non lo so pero potresti chiedere all autista,purtroppo sono so pero potresti chiedere al autista
Prendiamo un caffe al bar,pbeniao un caffe al bar
Tutto bene grazie,tutto bene grazie
A che ora arriva il pullman,a che ora mario io sono mario
Salve quanto costa quell articolo,salve quanto un vuole un a
Si grazie e arrivederci,grazie lo a come si
Buongiorno io sono Mario,buongiorno io sono mario
Va bene grazie lo stesso,vabebne grazie lo stesso
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
Certo ecco a lei vuole un sacchetto,buona lei vuole sacriato
Perfetto vorrei comprarne due.,perfetto vorrei comprarne un
Le auguro una buona giornata,le euro una buona giornata
A che ora arriva il pullman,a che ora arriva un un
