Truth,Decoded
Tutto bene grazie,tutto bene egrgrazie
Buongiorno io sono Mario,buongiorno io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,salve quanto sono una cifelata
Dovrebbe arrivare tra qualche minuto,dovereto a ararte due minuto
Purtroppo non lo so pero potresti chiedere all autista,pretrno un oteti cptre pero cedl autista
E in offerta costa dieci euro,e greorti costa dieci euro
"Certo volentieri, io lo prendero macchiato",e reteti costa due lo due
Perfetto vorrei comprarne due.,si certo costa srare due
Tutto bene tu,tutto bene e
A che ora arriva il pullman,a che ora arriva io pullman
Quanto costa il biglietto,le quanto costa e io
Prego,prego
Va bene grazie lo stesso,si certo e e mario minuto
Tutto bene grazie,le quatovi bene e
Prendiamo un caffe al bar,prendiamo un caffe al bar
