Truth,Decoded
Tutto bene tu,pero e
Prendiamo un caffe al bar,paerete e
Le auguro una buona giornata,pieretr io e
Buongiorno io sono Mario,pero lo
Piacere Luigi come stai,pero io io
A che ora arriva il pullman,e e si e
Tutto bene grazie,qutei
Perfetto vorrei comprarne due.,pero io io
"Certo volentieri, io lo prendero macchiato",io reieo
Salve quanto costa quell articolo,a io
Purtroppo non lo so pero potresti chiedere all autista,pero e si una
E in offerta costa dieci euro,e e
Quanto costa il biglietto,e io
Certo ecco a lei vuole un sacchetto,e e e
Prego,pero
Buonasera io sono Mario,buona io sonariao
