Truth,Decoded
Si grazie e arrivederci,si grieriel euro
Salve quanto costa quell articolo,si gfatnar tatiolo
Prego,prego
Dovrebbe arrivare tra qualche minuto,prfetntot a arare e minuto
Purtroppo non lo so pero potresti chiedere all autista,prtroi lo e costa
Tutto bene tu,futiti le e
Piacere Luigi come stai,paerfe lo come stai
Certo ecco a lei vuole un sacchetto,si gfeto io oliso
A che ora arriva il pullman,a che vorara io un un
E in offerta costa dieci euro,e in offerta costa dieci euro
Salve quanto costa quell articolo,salve quanto stai quell articolo
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Va bene grazie lo stesso,va bene grazie lo stesso
Buongiorno io sono Mario,buongiorno io sono mario
