Truth,Decoded
Si grazie e arrivederci,tu a tutto
Certo ecco a lei vuole un sacchetto,buona si lo io
Buongiorno io sono Mario,tutto io io io
"Certo volentieri, io lo prendero macchiato",tuonono io ora lo e mario
Perfetto vorrei comprarne due.,tutto ora io
Tutto bene grazie,tutto e e lo
Prego,rebuo
Buonasera io sono Mario,un lei io io io
Va bene grazie lo stesso,e so
Certo ecco a lei vuole un sacchetto,io e a lo
Quanto costa il biglietto,io io io
Tutto bene tu,tutto
Si grazie e arrivederci,io e io
A che ora arriva il pullman,io io io io
Buongiorno io sono Mario,tu ora io io mario
Le auguro una buona giornata,renar io una un io
