Truth,Decoded
"Certo volentieri, io lo prendero macchiato",io io oeoerito
Tutto bene tu,io io
Le auguro una buona giornata,io a lo
Salve quanto costa quell articolo,e tu lo
Piacere Luigi come stai,pero io io
Perfetto vorrei comprarne due.,e io io
"Certo volentieri, io lo prendero macchiato",pero io io mario
E in offerta costa dieci euro,una e io
A che ora arriva il pullman,e e io
Buongiorno io sono Mario,tutto io
Purtroppo non lo so pero potresti chiedere all autista,io io io io e certo
Dovrebbe arrivare tra qualche minuto,un ora io
Tutto bene tu,un io
Certo ecco a lei vuole un sacchetto,un io io
Quanto costa il biglietto,tu io
Tutto bene grazie,un e e
