Truth,Decoded
Va bene grazie lo stesso,va bene grazie lo stesso
Salve quanto costa quell articolo,salve quanto costa quell articolo
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Quanto costa il biglietto,autista e mario
"Certo volentieri, io lo prendero macchiato",e rfeta cosradreruo
Purtroppo non lo so pero potresti chiedere all autista,certo va poleprerer costa
Dovrebbe arrivare tra qualche minuto,perfetto a carear io
Va bene grazie lo stesso,si grete io ecco
E in offerta costa dieci euro,si gfer io pero
Prendiamo un caffe al bar,prendiamo e caffe lo bar
Piacere Luigi come stai,piacere un io come stai
A che ora arriva il pullman,prfe ora tra il pullman
Le auguro una buona giornata,le quanto costa una io a
Buongiorno io sono Mario,prego lo
Certo ecco a lei vuole un sacchetto,si gren ora io lo
Buonasera io sono Mario,buonasera io sono mario
