Truth,Decoded
Tutto bene grazie,tutto bene grazie
Buongiorno io sono Mario,buongiorno io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,e quanto euro una io blata
Dovrebbe arrivare tra qualche minuto,dovrfetobo e arrivare tra qualche minuto
Purtroppo non lo so pero potresti chiedere all autista,prtraot lei che pero cedrl costa
E in offerta costa dieci euro,si gfeara costa dieci io
"Certo volentieri, io lo prendero macchiato",e rfetet costadre lo lo
Perfetto vorrei comprarne due.,si quanto costa lsare io
Tutto bene tu,tuaioio bene a
A che ora arriva il pullman,a che ora mario io pullman
Quanto costa il biglietto,quanto costa e aitito
Prego,prego
Va bene grazie lo stesso,si bene e gariea lo tutto
Tutto bene grazie,le quara ora bene a a
Prendiamo un caffe al bar,prendiamo un caffe al bar
