Truth,Decoded
Si grazie e arrivederci,io lo
Certo ecco a lei vuole un sacchetto,io io
Buongiorno io sono Mario,io lo
"Certo volentieri, io lo prendero macchiato",pero io e lo
Perfetto vorrei comprarne due.,e a e
Tutto bene grazie,tu io
Prego,io
Buonasera io sono Mario,io io
Va bene grazie lo stesso,a io
Certo ecco a lei vuole un sacchetto,certo lo
Quanto costa il biglietto,tra io
Tutto bene tu,euro
Si grazie e arrivederci,tu io
A che ora arriva il pullman,a tu io
Buongiorno io sono Mario,io io
Le auguro una buona giornata,io a io
