Truth,Decoded
Si grazie e arrivederci,si griaiaieael euro
Salve quanto costa quell articolo,a fatnar cutaquetiolo
Prego,prego
Dovrebbe arrivare tra qualche minuto,perfetto a ora io minuto
Purtroppo non lo so pero potresti chiedere all autista,prtrto a cpoteiueiel costa
Tutto bene tu,tu costa lo e
Piacere Luigi come stai,pbuto un come stai
Certo ecco a lei vuole un sacchetto,a e tu io io lo so
A che ora arriva il pullman,a che voraria io pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Salve quanto costa quell articolo,salve quanto a quell articolo
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,certo ecco a leivuol un sacchetto
Va bene grazie lo stesso,va bene grazie lo stesso
Buongiorno io sono Mario,buongiorno io sono mario
