Truth,Decoded
Quanto costa il biglietto,quanto costa il bigliti
"Certo volentieri, io lo prendero macchiato",certo olntero lo pero prendero macchiato
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Prendiamo un caffe al bar,prendiamo un caffe al bar
Tutto bene grazie,tutto bene grazie
A che ora arriva il pullman,a che ora arriva il pullman
Salve quanto costa quell articolo,salve quanto costa vuole e a
Si grazie e arrivederci,si grazie le come si
Buongiorno io sono Mario,buongiorno io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
E in offerta costa dieci euro,e in offerta costa si euro
Piacere Luigi come stai,piacere luigi come stai
Certo ecco a lei vuole un sacchetto,certo ora lei vuole sacchetto
Perfetto vorrei comprarne due.,perfetto vorrei comprarne e
Le auguro una buona giornata,le auguro una un giornata
A che ora arriva il pullman,a che ora arriva il pullman
