Truth,Decoded
Tutto bene grazie,tutto bene grazie
Buongiorno io sono Mario,buongiorno io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,peretn viato una che alasta
Dovrebbe arrivare tra qualche minuto,dovrebbe e aravarte tra qualche minuto
Purtroppo non lo so pero potresti chiedere all autista,pretronon un a si cpot pero all autista
E in offerta costa dieci euro,e gfet costa dieci io
"Certo volentieri, io lo prendero macchiato",pereteti costa e lo so
Perfetto vorrei comprarne due.,si grato costa a il io
Tutto bene tu,efeatoti bene lo
A che ora arriva il pullman,a che arriva io unlmain
Quanto costa il biglietto,salve quanto stai lo autista
Prego,prego
Va bene grazie lo stesso,io bene egarie lo tutto
Tutto bene grazie,le quanto a bene gato
Prendiamo un caffe al bar,prendiamo un caffe al bar
