Truth,Decoded
Si grazie e arrivederci,certo a io
Certo ecco a lei vuole un sacchetto,io io a io certo
Buongiorno io sono Mario,bunonon io sonario
"Certo volentieri, io lo prendero macchiato",crtonio io un e mario
Perfetto vorrei comprarne due.,pero io braue
Tutto bene grazie,tutto bene io
Prego,pero
Buonasera io sono Mario,bene ora io sonario
Va bene grazie lo stesso,bene e pero
Certo ecco a lei vuole un sacchetto,certo e a e e certo
Quanto costa il biglietto,prego lo
Tutto bene tu,tutto tu
Si grazie e arrivederci,io e e ieicti
A che ora arriva il pullman,io ora e a lo
Buongiorno io sono Mario,tuonoir io sono mario
Le auguro una buona giornata,una lo un auaua
