Truth,Decoded
"Certo volentieri, io lo prendero macchiato",pero ontero io lo sono macchiato
Tutto bene tu,tutto un tu
Le auguro una buona giornata,le lo una unanata
Salve quanto costa quell articolo,al quanto costa una io
Piacere Luigi come stai,pero un come stai
Perfetto vorrei comprarne due.,perfetto vorrei un e
"Certo volentieri, io lo prendero macchiato",certo voltiri lo lonpener mario
E in offerta costa dieci euro,e un offerta costa stai euro
A che ora arriva il pullman,a che bar a il un
Buongiorno io sono Mario,tungirn io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtono sono so pero pero crera autista
Dovrebbe arrivare tra qualche minuto,dovreboberivar a lo minuto
Tutto bene tu,tutto e tu
Certo ecco a lei vuole un sacchetto,certo lo lei un acheto
Quanto costa il biglietto,tutto lo a e
Tutto bene grazie,tutto un grazie
