Truth,Decoded
"Certo volentieri, io lo prendero macchiato",e io atece bene eieierererto
Tutto bene tu,pero rtetrerererererarto
Le auguro una buona giornata,pero e e e e e erererer lo
Salve quanto costa quell articolo,e io e certo
Piacere Luigi come stai,bene e e e certo
Perfetto vorrei comprarne due.,e e e e e certo
"Certo volentieri, io lo prendero macchiato",e e e e pero
E in offerta costa dieci euro,e e e e eorerto
A che ora arriva il pullman,e e e io oaoaso
Buongiorno io sono Mario,due e e eaeato
Purtroppo non lo so pero potresti chiedere all autista,peuti e e erer tra
Dovrebbe arrivare tra qualche minuto,e e e io io io io io
Tutto bene tu,tu e e e e ereatao
Certo ecco a lei vuole un sacchetto,due e e e e eaeao
Quanto costa il biglietto,puete e e e certo
Tutto bene grazie,e e e e e certo
