Truth,Decoded
Si grazie e arrivederci,euro e lo
Le auguro una buona giornata,euro lo
Buongiorno io sono Mario,euro io
Buonasera io sono Mario,euro io
Piacere Luigi come stai,euro io
Tutto bene tu,euro lo
Salve quanto costa quell articolo,due a io
E in offerta costa dieci euro,due a io
Tutto bene grazie,euro lo
Prendiamo un caffe al bar,euro lo
"Certo volentieri, io lo prendero macchiato",euro io
A che ora arriva il pullman,euro lo
Dovrebbe arrivare tra qualche minuto,due a io
Quanto costa il biglietto,due lo
Purtroppo non lo so pero potresti chiedere all autista,euro lo
Va bene grazie lo stesso,due a io
Prego,euro io
Perfetto vorrei comprarne due.,euro lo
Certo ecco a lei vuole un sacchetto,euro a lo
Si grazie e arrivederci,euro lo
Le auguro una buona giornata,euro lo
Buongiorno io sono Mario,euro lo
Buonasera io sono Mario,euro lo
Piacere Luigi come stai,euro a io
Tutto bene tu,due lo
Salve quanto costa quell articolo,euro lo
E in offerta costa dieci euro,euro lo
Tutto bene grazie,euro io
Prendiamo un caffe al bar,euro lo
"Certo volentieri, io lo prendero macchiato",euro lo
A che ora arriva il pullman,due lo
Dovrebbe arrivare tra qualche minuto,euro lo
