Truth,Decoded
Si grazie e arrivederci,pero e io
Le auguro una buona giornata,euro io
Buongiorno io sono Mario,euro io
Buonasera io sono Mario,euro io
Piacere Luigi come stai,euro io
Tutto bene tu,euro io
Salve quanto costa quell articolo,euro io
E in offerta costa dieci euro,euro io
Tutto bene grazie,euro lo
Prendiamo un caffe al bar,euro lo
"Certo volentieri, io lo prendero macchiato",euro io
A che ora arriva il pullman,euro lo
Dovrebbe arrivare tra qualche minuto,euro io
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,euro lo lo
Va bene grazie lo stesso,euro io
Prego,euro io
Perfetto vorrei comprarne due.,euro io
Certo ecco a lei vuole un sacchetto,euro lo
Si grazie e arrivederci,euro io
Le auguro una buona giornata,euro io
Buongiorno io sono Mario,euro io
Buonasera io sono Mario,euro io
Piacere Luigi come stai,euro io
Tutto bene tu,euro lo
Salve quanto costa quell articolo,euro lo
E in offerta costa dieci euro,euro lo
Tutto bene grazie,euro io
Prendiamo un caffe al bar,euro lo
"Certo volentieri, io lo prendero macchiato",euro lo
A che ora arriva il pullman,euro lo
Dovrebbe arrivare tra qualche minuto,euro io
