Truth,Decoded
Salve quanto costa quell articolo,lo
E in offerta costa dieci euro,lo
Tutto bene grazie,lo
Prendiamo un caffe al bar,lo
"Certo volentieri, io lo prendero macchiato",lo
A che ora arriva il pullman,lo
Dovrebbe arrivare tra qualche minuto,lo
Quanto costa il biglietto,lo
Purtroppo non lo so pero potresti chiedere all autista,lo
Va bene grazie lo stesso,lo
Prego,lo
Perfetto vorrei comprarne due.,lo
Certo ecco a lei vuole un sacchetto,lo
Si grazie e arrivederci,lo
Le auguro una buona giornata,lo
Buongiorno io sono Mario,lo
Buonasera io sono Mario,lo
Piacere Luigi come stai,lo
Tutto bene tu,lo
Salve quanto costa quell articolo,lo
E in offerta costa dieci euro,lo
Tutto bene grazie,lo
Prendiamo un caffe al bar,lo
"Certo volentieri, io lo prendero macchiato",lo
A che ora arriva il pullman,lo
Dovrebbe arrivare tra qualche minuto,lo
Quanto costa il biglietto,lo
Purtroppo non lo so pero potresti chiedere all autista,lo
Va bene grazie lo stesso,lo
Prego,lo
Perfetto vorrei comprarne due.,lo
Certo ecco a lei vuole un sacchetto,lo
