Truth,Decoded
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,tutto e io
Va bene grazie lo stesso,euro lo
Prego,tutto io
Perfetto vorrei comprarne due.,tutto io
Certo ecco a lei vuole un sacchetto,euro io
Si grazie e arrivederci,euro io
Le auguro una buona giornata,euro lo
Buongiorno io sono Mario,euro lo
Buonasera io sono Mario,euro io
Piacere Luigi come stai,euro lo
Tutto bene tu,tutto io
Salve quanto costa quell articolo,tutto io
E in offerta costa dieci euro,tutto io
Tutto bene grazie,tutto io
Prendiamo un caffe al bar,tutto io
"Certo volentieri, io lo prendero macchiato",tutto io
A che ora arriva il pullman,tutto io
Dovrebbe arrivare tra qualche minuto,tutto io
Quanto costa il biglietto,tutto io
Purtroppo non lo so pero potresti chiedere all autista,tutto lo
Va bene grazie lo stesso,tutto io
Prego,tutto io
Perfetto vorrei comprarne due.,tutto certo
Certo ecco a lei vuole un sacchetto,tutto io
Si grazie e arrivederci,tutto lo
Le auguro una buona giornata,tutto io
Buongiorno io sono Mario,tutto io
Buonasera io sono Mario,tutto lo
Piacere Luigi come stai,tutto lo
Tutto bene tu,tutto io
Salve quanto costa quell articolo,euro io
