Truth,Decoded
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,tutto lo e io
Va bene grazie lo stesso,euro a io
Prego,euro lo
Perfetto vorrei comprarne due.,euro lo
Certo ecco a lei vuole un sacchetto,euro a io
Si grazie e arrivederci,euro a io
Le auguro una buona giornata,euro lo
Buongiorno io sono Mario,euro io
Buonasera io sono Mario,euro io
Piacere Luigi come stai,euro io
Tutto bene tu,euro io
Salve quanto costa quell articolo,tutto lo io
E in offerta costa dieci euro,euro io
Tutto bene grazie,tutto io
Prendiamo un caffe al bar,tutto io
"Certo volentieri, io lo prendero macchiato",euro lo
A che ora arriva il pullman,tutto io
Dovrebbe arrivare tra qualche minuto,euro lo
Quanto costa il biglietto,euro io
Purtroppo non lo so pero potresti chiedere all autista,tutto e io
Va bene grazie lo stesso,euro lo
Prego,euro io
Perfetto vorrei comprarne due.,tutto un certo
Certo ecco a lei vuole un sacchetto,euro lo
Si grazie e arrivederci,tutto un lo e io
Le auguro una buona giornata,tutto certo
Buongiorno io sono Mario,tutto io
Buonasera io sono Mario,tutto lo lo
Piacere Luigi come stai,tutto certo
Tutto bene tu,euro io
Salve quanto costa quell articolo,euro a lo e io
