Truth,Decoded
Salve quanto costa quell articolo,euro io
E in offerta costa dieci euro,euro io
Tutto bene grazie,euro io
Prendiamo un caffe al bar,euro io
"Certo volentieri, io lo prendero macchiato",euro io
A che ora arriva il pullman,euro io
Dovrebbe arrivare tra qualche minuto,euro io
Quanto costa il biglietto,euro io
Purtroppo non lo so pero potresti chiedere all autista,euro io
Va bene grazie lo stesso,euro io
Prego,euro io
Perfetto vorrei comprarne due.,euro io
Certo ecco a lei vuole un sacchetto,euro io
Si grazie e arrivederci,euro io
Le auguro una buona giornata,euro io
Buongiorno io sono Mario,euro io
Buonasera io sono Mario,euro io
Piacere Luigi come stai,euro io
Tutto bene tu,euro io
Salve quanto costa quell articolo,euro io
E in offerta costa dieci euro,euro io
Tutto bene grazie,euro io
Prendiamo un caffe al bar,euro io
"Certo volentieri, io lo prendero macchiato",euro io
A che ora arriva il pullman,euro io
Dovrebbe arrivare tra qualche minuto,euro io
Quanto costa il biglietto,euro io
Purtroppo non lo so pero potresti chiedere all autista,euro io
Va bene grazie lo stesso,euro io
Prego,euro io
Perfetto vorrei comprarne due.,euro io
Certo ecco a lei vuole un sacchetto,euro io
