Truth,Decoded
Salve quanto costa quell articolo,certo lo lo e io
E in offerta costa dieci euro,euro lo io
Tutto bene grazie,pero a lo io
Prendiamo un caffe al bar,euro lo lo
"Certo volentieri, io lo prendero macchiato",puontopo un lo lo lo e lo
A che ora arriva il pullman,euro un lo lo
Dovrebbe arrivare tra qualche minuto,euro lo io
Quanto costa il biglietto,purtoto
Purtroppo non lo so pero potresti chiedere all autista,certo lo io lo e lo
Va bene grazie lo stesso,pero lo io
Prego,certo lo
Perfetto vorrei comprarne due.,euro lo
Certo ecco a lei vuole un sacchetto,certo ora lo e lo
Si grazie e arrivederci,a io a lo e io
Le auguro una buona giornata,certo lo un lo e io
Buongiorno io sono Mario,certo lo lo e io
Buonasera io sono Mario,pero a lo e io
Piacere Luigi come stai,pero a lo io
Tutto bene tu,certo
Salve quanto costa quell articolo,certo un lo e lo
E in offerta costa dieci euro,pero a lo e lo
Tutto bene grazie,euro a lo e lo
Prendiamo un caffe al bar,pero lo lo e io
"Certo volentieri, io lo prendero macchiato",pero lo e io
A che ora arriva il pullman,tu e a lo lo
Dovrebbe arrivare tra qualche minuto,euro a lo
Quanto costa il biglietto,certo lo
Purtroppo non lo so pero potresti chiedere all autista,puontopo non e lo
Va bene grazie lo stesso,a e a lo lo
Prego,euro lo
Perfetto vorrei comprarne due.,certo lo lo
Certo ecco a lei vuole un sacchetto,certo lo lo e io
