Truth,Decoded
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,tutto lo e io
Va bene grazie lo stesso,bene a io
Prego,euro lo
Perfetto vorrei comprarne due.,euro lo
Certo ecco a lei vuole un sacchetto,euro lo io
Si grazie e arrivederci,bene a io
Le auguro una buona giornata,euro io
Buongiorno io sono Mario,euro lo
Buonasera io sono Mario,bene a io
Piacere Luigi come stai,euro lo
Tutto bene tu,euro io
Salve quanto costa quell articolo,tutto lo io
E in offerta costa dieci euro,euro io
Tutto bene grazie,tutto io
Prendiamo un caffe al bar,tutto io
"Certo volentieri, io lo prendero macchiato",tutto lo io
A che ora arriva il pullman,euro io
Dovrebbe arrivare tra qualche minuto,euro lo
Quanto costa il biglietto,euro io
Purtroppo non lo so pero potresti chiedere all autista,tutto e io
Va bene grazie lo stesso,euro lo
Prego,euro io
Perfetto vorrei comprarne due.,tutto onoeto
Certo ecco a lei vuole un sacchetto,tutto io
Si grazie e arrivederci,tutto sono e io
Le auguro una buona giornata,tutto certo
Buongiorno io sono Mario,tutto io
Buonasera io sono Mario,tutto lo lo
Piacere Luigi come stai,tutto certo
Tutto bene tu,tutto io
Salve quanto costa quell articolo,euro a lo io
