Truth,Decoded
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,puontopono lo e io
Va bene grazie lo stesso,euro a lo lo
Prego,certo
Perfetto vorrei comprarne due.,euro lo lo
Certo ecco a lei vuole un sacchetto,euro lo lo
Si grazie e arrivederci,a io a lo io
Le auguro una buona giornata,certo lo lo
Buongiorno io sono Mario,purton lo lo
Buonasera io sono Mario,a e a lo io
Piacere Luigi come stai,euro lo lo
Tutto bene tu,euro lo
Salve quanto costa quell articolo,euro un lo e lo
E in offerta costa dieci euro,euro a lo io
Tutto bene grazie,purtono
Prendiamo un caffe al bar,euro lo
"Certo volentieri, io lo prendero macchiato",certo lo io lo e io
A che ora arriva il pullman,euro lo
Dovrebbe arrivare tra qualche minuto,euro lo
Quanto costa il biglietto,certo lo
Purtroppo non lo so pero potresti chiedere all autista,certo io io lo e io
Va bene grazie lo stesso,a io a lo lo
Prego,euro lo
Perfetto vorrei comprarne due.,certo sono lo e lo
Certo ecco a lei vuole un sacchetto,euro lo
Si grazie e arrivederci,certo lo un lo lo e io
Le auguro una buona giornata,purton lo io
Buongiorno io sono Mario,certo lo lo
Buonasera io sono Mario,euro un lo e lo
Piacere Luigi come stai,certo lo lo e lo
Tutto bene tu,euro lo
Salve quanto costa quell articolo,pero lo lo e io
