Truth,Decoded
Quanto costa il biglietto,pero lo
Purtroppo non lo so pero potresti chiedere all autista,pero io
Va bene grazie lo stesso,pero lo
Prego,pero lo
Perfetto vorrei comprarne due.,pero lo
Certo ecco a lei vuole un sacchetto,pero lo
Si grazie e arrivederci,pero lo
Le auguro una buona giornata,pero lo
Buongiorno io sono Mario,pero lo
Buonasera io sono Mario,pero lo
Piacere Luigi come stai,pero lo
Tutto bene tu,pero lo
Salve quanto costa quell articolo,pero io
E in offerta costa dieci euro,pero io
Tutto bene grazie,pero io
Prendiamo un caffe al bar,pero io
"Certo volentieri, io lo prendero macchiato",pero io
A che ora arriva il pullman,pero io
Dovrebbe arrivare tra qualche minuto,pero io
Quanto costa il biglietto,pero io
Purtroppo non lo so pero potresti chiedere all autista,pero lo
Va bene grazie lo stesso,pero io
Prego,pero io
Perfetto vorrei comprarne due.,pero io
Certo ecco a lei vuole un sacchetto,pero io
Si grazie e arrivederci,pero io
Le auguro una buona giornata,pero io
Buongiorno io sono Mario,pero io
Buonasera io sono Mario,pero io
Piacere Luigi come stai,pero lo
Tutto bene tu,pero io
Salve quanto costa quell articolo,pero io
