Truth,Decoded
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo e io
Va bene grazie lo stesso,euro lo
Prego,euro lo
Perfetto vorrei comprarne due.,euro io
Certo ecco a lei vuole un sacchetto,euro io
Si grazie e arrivederci,euro io
Le auguro una buona giornata,euro lo io
Buongiorno io sono Mario,euro io
Buonasera io sono Mario,euro io
Piacere Luigi come stai,euro io
Tutto bene tu,euro io
Salve quanto costa quell articolo,tutto lo io
E in offerta costa dieci euro,euro io
Tutto bene grazie,tutto io
Prendiamo un caffe al bar,euro io
"Certo volentieri, io lo prendero macchiato",tutto lo io
A che ora arriva il pullman,euro lo
Dovrebbe arrivare tra qualche minuto,euro lo
Quanto costa il biglietto,euro io
Purtroppo non lo so pero potresti chiedere all autista,tutto e io
Va bene grazie lo stesso,euro io
Prego,euro io
Perfetto vorrei comprarne due.,tutto e io
Certo ecco a lei vuole un sacchetto,euro lo
Si grazie e arrivederci,tutto lo lo e io
Le auguro una buona giornata,tutto certo
Buongiorno io sono Mario,tutto io
Buonasera io sono Mario,tutto lo lo
Piacere Luigi come stai,tutto certo
Tutto bene tu,euro lo
Salve quanto costa quell articolo,euro io
