Truth,Decoded
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,certo io e io
Va bene grazie lo stesso,euro lo
Prego,certo
Perfetto vorrei comprarne due.,certo lo
Certo ecco a lei vuole un sacchetto,euro lo
Si grazie e arrivederci,euro a lo
Le auguro una buona giornata,certo lo
Buongiorno io sono Mario,certo lo
Buonasera io sono Mario,euro lo
Piacere Luigi come stai,euro lo
Tutto bene tu,euro lo
Salve quanto costa quell articolo,euro lo io
E in offerta costa dieci euro,euro lo
Tutto bene grazie,certo lo
Prendiamo un caffe al bar,certo lo
"Certo volentieri, io lo prendero macchiato",euro lo io
A che ora arriva il pullman,certo lo
Dovrebbe arrivare tra qualche minuto,certo lo lo
Quanto costa il biglietto,purtoto
Purtroppo non lo so pero potresti chiedere all autista,certo e io
Va bene grazie lo stesso,bene a lo
Prego,euro lo
Perfetto vorrei comprarne due.,certo un e io
Certo ecco a lei vuole un sacchetto,euro lo
Si grazie e arrivederci,certo un lo e io
Le auguro una buona giornata,certo lo lo
Buongiorno io sono Mario,certo lo
Buonasera io sono Mario,certo un lo e io
Piacere Luigi come stai,certo lo e io
Tutto bene tu,euro lo
Salve quanto costa quell articolo,euro a lo e io
