Truth,Decoded
Quanto costa il biglietto,tutto io
Purtroppo non lo so pero potresti chiedere all autista,tutto io
Va bene grazie lo stesso,tutto io
Prego,tutto io
Perfetto vorrei comprarne due.,purte io
Certo ecco a lei vuole un sacchetto,purte io
Si grazie e arrivederci,purte io
Le auguro una buona giornata,purte io
Buongiorno io sono Mario,tutto io
Buonasera io sono Mario,tutto io
Piacere Luigi come stai,tutto io
Tutto bene tu,purte io
Salve quanto costa quell articolo,purte io
E in offerta costa dieci euro,tutto io
Tutto bene grazie,tutto io
Prendiamo un caffe al bar,tutto io
"Certo volentieri, io lo prendero macchiato",tutto io
A che ora arriva il pullman,tutto io
Dovrebbe arrivare tra qualche minuto,tutto io
Quanto costa il biglietto,tutto io
Purtroppo non lo so pero potresti chiedere all autista,tutto io
Va bene grazie lo stesso,tutto io
Prego,tutto io
Perfetto vorrei comprarne due.,tutto io
Certo ecco a lei vuole un sacchetto,tutto io
Si grazie e arrivederci,tutto io
Le auguro una buona giornata,tutto io
Buongiorno io sono Mario,tutto io
Buonasera io sono Mario,tutto io
Piacere Luigi come stai,tutto io
Tutto bene tu,tutto io
Salve quanto costa quell articolo,tutto io
