Truth,Decoded
Quanto costa il biglietto,euro io
Purtroppo non lo so pero potresti chiedere all autista,euro e io
Va bene grazie lo stesso,euro io
Prego,euro lo
Perfetto vorrei comprarne due.,euro io
Certo ecco a lei vuole un sacchetto,euro io
Si grazie e arrivederci,euro io
Le auguro una buona giornata,euro io
Buongiorno io sono Mario,euro io
Buonasera io sono Mario,euro io
Piacere Luigi come stai,euro io
Tutto bene tu,euro io
Salve quanto costa quell articolo,euro io
E in offerta costa dieci euro,euro io
Tutto bene grazie,tutto io
Prendiamo un caffe al bar,euro io
"Certo volentieri, io lo prendero macchiato",euro io
A che ora arriva il pullman,euro io
Dovrebbe arrivare tra qualche minuto,euro io
Quanto costa il biglietto,tutto io
Purtroppo non lo so pero potresti chiedere all autista,tutto lo
Va bene grazie lo stesso,euro io
Prego,tutto io
Perfetto vorrei comprarne due.,tutto lo
Certo ecco a lei vuole un sacchetto,euro io
Si grazie e arrivederci,euro io
Le auguro una buona giornata,euro io
Buongiorno io sono Mario,tutto io
Buonasera io sono Mario,tutto lo
Piacere Luigi come stai,tutto lo
Tutto bene tu,euro io
Salve quanto costa quell articolo,euro io
