Truth,Decoded
Salve quanto costa quell articolo,a
E in offerta costa dieci euro,lo
Tutto bene grazie,lo
Prendiamo un caffe al bar,lo a
"Certo volentieri, io lo prendero macchiato",lo lo
A che ora arriva il pullman,a
Dovrebbe arrivare tra qualche minuto,a
Quanto costa il biglietto,a
Purtroppo non lo so pero potresti chiedere all autista,lo
Va bene grazie lo stesso,lo
Prego,lo
Perfetto vorrei comprarne due.,a
Certo ecco a lei vuole un sacchetto,lo
Si grazie e arrivederci,lo lo e
Le auguro una buona giornata,lo lo
Buongiorno io sono Mario,
Buonasera io sono Mario,lo lo
Piacere Luigi come stai,lo
Tutto bene tu,a
Salve quanto costa quell articolo,e
E in offerta costa dieci euro,e
Tutto bene grazie,e
Prendiamo un caffe al bar,e
"Certo volentieri, io lo prendero macchiato",e
A che ora arriva il pullman,e
Dovrebbe arrivare tra qualche minuto,e
Quanto costa il biglietto,e
Purtroppo non lo so pero potresti chiedere all autista,e
Va bene grazie lo stesso,e
Prego,e
Perfetto vorrei comprarne due.,e
Certo ecco a lei vuole un sacchetto,e
