Truth,Decoded
Salve quanto costa quell articolo,euro a io
E in offerta costa dieci euro,euro io
Tutto bene grazie,euro io
Prendiamo un caffe al bar,euro lo
"Certo volentieri, io lo prendero macchiato",tutto lo lo e io
A che ora arriva il pullman,euro io
Dovrebbe arrivare tra qualche minuto,euro io
Quanto costa il biglietto,tutto io
Purtroppo non lo so pero potresti chiedere all autista,tutto lo e lo
Va bene grazie lo stesso,euro io
Prego,tutto io
Perfetto vorrei comprarne due.,euro lo
Certo ecco a lei vuole un sacchetto,certo lo lo e io
Si grazie e arrivederci,euro a io
Le auguro una buona giornata,certo lo lo e io
Buongiorno io sono Mario,tutto lo e io
Buonasera io sono Mario,euro a io
Piacere Luigi come stai,euro lo
Tutto bene tu,tutto io
Salve quanto costa quell articolo,euro lo
E in offerta costa dieci euro,euro a io
Tutto bene grazie,euro a lo
Prendiamo un caffe al bar,pero e io
"Certo volentieri, io lo prendero macchiato",euro lo
A che ora arriva il pullman,euro lo
Dovrebbe arrivare tra qualche minuto,euro lo
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo e lo
Va bene grazie lo stesso,euro lo
Prego,euro io
Perfetto vorrei comprarne due.,euro io
Certo ecco a lei vuole un sacchetto,certo lo e io
