Truth,Decoded
Salve quanto costa quell articolo,euro lo e io
E in offerta costa dieci euro,euro lo io
Tutto bene grazie,euro lo lo
Prendiamo un caffe al bar,euro lo io
"Certo volentieri, io lo prendero macchiato",puontopo io lo e lo
A che ora arriva il pullman,euro a lo lo
Dovrebbe arrivare tra qualche minuto,euro a lo io
Quanto costa il biglietto,purtoto
Purtroppo non lo so pero potresti chiedere all autista,certo sono lo e lo
Va bene grazie lo stesso,certo lo io
Prego,certo lo
Perfetto vorrei comprarne due.,euro a lo
Certo ecco a lei vuole un sacchetto,certo lo lo e io
Si grazie e arrivederci,e a lo lo
Le auguro una buona giornata,certo lo lo e io
Buongiorno io sono Mario,certo lo e io
Buonasera io sono Mario,pero a lo io
Piacere Luigi come stai,euro a lo lo
Tutto bene tu,purtoto
Salve quanto costa quell articolo,certo un lo
E in offerta costa dieci euro,euro a lo io
Tutto bene grazie,euro lo io
Prendiamo un caffe al bar,certo lo e io
"Certo volentieri, io lo prendero macchiato",pero lo e lo
A che ora arriva il pullman,a e a lo
Dovrebbe arrivare tra qualche minuto,a e a lo
Quanto costa il biglietto,purtoto
Purtroppo non lo so pero potresti chiedere all autista,purtoponoe lo
Va bene grazie lo stesso,a e a lo
Prego,euro lo
Perfetto vorrei comprarne due.,certo lo
Certo ecco a lei vuole un sacchetto,pero lo e lo
