Truth,Decoded
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,tutto lo e io
Va bene grazie lo stesso,euro lo
Prego,euro io
Perfetto vorrei comprarne due.,euro lo
Certo ecco a lei vuole un sacchetto,euro io
Si grazie e arrivederci,euro io
Le auguro una buona giornata,euro lo
Buongiorno io sono Mario,euro lo
Buonasera io sono Mario,euro io
Piacere Luigi come stai,euro lo
Tutto bene tu,euro io
Salve quanto costa quell articolo,tutto io
E in offerta costa dieci euro,euro lo
Tutto bene grazie,tutto io
Prendiamo un caffe al bar,euro io
"Certo volentieri, io lo prendero macchiato",euro lo
A che ora arriva il pullman,euro io
Dovrebbe arrivare tra qualche minuto,euro io
Quanto costa il biglietto,euro io
Purtroppo non lo so pero potresti chiedere all autista,tutto lo
Va bene grazie lo stesso,euro io
Prego,euro io
Perfetto vorrei comprarne due.,tutto certo
Certo ecco a lei vuole un sacchetto,euro io
Si grazie e arrivederci,tutto lo io
Le auguro una buona giornata,tutto lo
Buongiorno io sono Mario,tutto io
Buonasera io sono Mario,tutto lo
Piacere Luigi come stai,tutto lo
Tutto bene tu,euro io
Salve quanto costa quell articolo,euro io
