Truth,Decoded
Quanto costa il biglietto,certo io
Purtroppo non lo so pero potresti chiedere all autista,euro io
Va bene grazie lo stesso,certo io
Prego,certo io
Perfetto vorrei comprarne due.,certo io
Certo ecco a lei vuole un sacchetto,certo io
Si grazie e arrivederci,certo io
Le auguro una buona giornata,certo io
Buongiorno io sono Mario,certo io
Buonasera io sono Mario,certo io
Piacere Luigi come stai,certo io
Tutto bene tu,certo io
Salve quanto costa quell articolo,certo io
E in offerta costa dieci euro,certo io
Tutto bene grazie,euro io
Prendiamo un caffe al bar,certo io
"Certo volentieri, io lo prendero macchiato",certo io
A che ora arriva il pullman,certo io
Dovrebbe arrivare tra qualche minuto,certo io
Quanto costa il biglietto,certo io
Purtroppo non lo so pero potresti chiedere all autista,certo io
Va bene grazie lo stesso,certo io
Prego,certo io
Perfetto vorrei comprarne due.,certo io
Certo ecco a lei vuole un sacchetto,certo io
Si grazie e arrivederci,certo io
Le auguro una buona giornata,certo io
Buongiorno io sono Mario,certo io
Buonasera io sono Mario,certo io
Piacere Luigi come stai,certo io
Tutto bene tu,certo io
Salve quanto costa quell articolo,euro io
