Truth,Decoded
Si grazie e arrivederci,pero e io
Le auguro una buona giornata,pero io
Buongiorno io sono Mario,pero io
Buonasera io sono Mario,pero io
Piacere Luigi come stai,pero io
Tutto bene tu,pero io
Salve quanto costa quell articolo,pero io
E in offerta costa dieci euro,pero io
Tutto bene grazie,pero lo
Prendiamo un caffe al bar,pero lo
"Certo volentieri, io lo prendero macchiato",pero io
A che ora arriva il pullman,pero io
Dovrebbe arrivare tra qualche minuto,pero lo
Quanto costa il biglietto,pero lo
Purtroppo non lo so pero potresti chiedere all autista,pero io
Va bene grazie lo stesso,pero lo
Prego,pero lo
Perfetto vorrei comprarne due.,pero io
Certo ecco a lei vuole un sacchetto,pero io
Si grazie e arrivederci,pero lo
Le auguro una buona giornata,pero lo
Buongiorno io sono Mario,pero lo
Buonasera io sono Mario,pero io
Piacere Luigi come stai,pero io
Tutto bene tu,pero lo
Salve quanto costa quell articolo,pero lo
E in offerta costa dieci euro,pero lo
Tutto bene grazie,pero lo
Prendiamo un caffe al bar,pero lo
"Certo volentieri, io lo prendero macchiato",pero io
A che ora arriva il pullman,pero io
Dovrebbe arrivare tra qualche minuto,pero io
