Truth,Decoded
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,certo sono e io
Va bene grazie lo stesso,euro a lo
Prego,euro io
Perfetto vorrei comprarne due.,euro lo lo
Certo ecco a lei vuole un sacchetto,euro lo lo
Si grazie e arrivederci,euro a lo io
Le auguro una buona giornata,certo lo lo
Buongiorno io sono Mario,certo lo lo
Buonasera io sono Mario,euro a lo lo
Piacere Luigi come stai,euro lo lo
Tutto bene tu,euro lo
Salve quanto costa quell articolo,purton lo io
E in offerta costa dieci euro,euro lo io
Tutto bene grazie,certo lo
Prendiamo un caffe al bar,euro lo
"Certo volentieri, io lo prendero macchiato",certo lo lo io
A che ora arriva il pullman,certo lo
Dovrebbe arrivare tra qualche minuto,euro lo lo
Quanto costa il biglietto,purtoto
Purtroppo non lo so pero potresti chiedere all autista,certo e io
Va bene grazie lo stesso,euro lo
Prego,euro lo
Perfetto vorrei comprarne due.,certo un e io
Certo ecco a lei vuole un sacchetto,euro lo
Si grazie e arrivederci,certo un lo e io
Le auguro una buona giornata,certo lo lo
Buongiorno io sono Mario,certo lo
Buonasera io sono Mario,certo un lo e io
Piacere Luigi come stai,certo lo lo
Tutto bene tu,certo lo
Salve quanto costa quell articolo,certo lo e io
