Truth,Decoded
Salve quanto costa quell articolo,certo a lo e io
E in offerta costa dieci euro,euro a lo io
Tutto bene grazie,euro io
Prendiamo un caffe al bar,euro lo
"Certo volentieri, io lo prendero macchiato",purntopo io lo e lo
A che ora arriva il pullman,bene a lo lo
Dovrebbe arrivare tra qualche minuto,euro a lo
Quanto costa il biglietto,purtoto
Purtroppo non lo so pero potresti chiedere all autista,certo sono lo e lo
Va bene grazie lo stesso,euro lo io
Prego,euro lo
Perfetto vorrei comprarne due.,euro a io
Certo ecco a lei vuole un sacchetto,certo a lo e io
Si grazie e arrivederci,a e a lo
Le auguro una buona giornata,pero lo lo e io
Buongiorno io sono Mario,certo lo e io
Buonasera io sono Mario,pero a lo io
Piacere Luigi come stai,mario a lo lo
Tutto bene tu,purtoto
Salve quanto costa quell articolo,certo lo
E in offerta costa dieci euro,euro a io
Tutto bene grazie,euro a io
Prendiamo un caffe al bar,pero lo e io
"Certo volentieri, io lo prendero macchiato",pero a lo e io
A che ora arriva il pullman,e a lo
Dovrebbe arrivare tra qualche minuto,due a lo
Quanto costa il biglietto,purtoto
Purtroppo non lo so pero potresti chiedere all autista,purtoporno e lo
Va bene grazie lo stesso,a e a lo
Prego,euro lo
Perfetto vorrei comprarne due.,euro lo
Certo ecco a lei vuole un sacchetto,certo a lo e io
