Truth,Decoded
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,certo un lo e io
Va bene grazie lo stesso,euro a lo lo
Prego,euro lo
Perfetto vorrei comprarne due.,certo lo lo
Certo ecco a lei vuole un sacchetto,euro a lo lo
Si grazie e arrivederci,euro a lo io
Le auguro una buona giornata,certo lo lo
Buongiorno io sono Mario,certo lo lo
Buonasera io sono Mario,euro a lo lo
Piacere Luigi come stai,euro lo lo
Tutto bene tu,euro lo
Salve quanto costa quell articolo,euro un lo io
E in offerta costa dieci euro,euro a lo lo
Tutto bene grazie,certo lo
Prendiamo un caffe al bar,certo lo
"Certo volentieri, io lo prendero macchiato",euro lo e io
A che ora arriva il pullman,euro lo
Dovrebbe arrivare tra qualche minuto,certo lo lo
Quanto costa il biglietto,euro io
Purtroppo non lo so pero potresti chiedere all autista,certo lo e io
Va bene grazie lo stesso,bene a lo
Prego,euro lo
Perfetto vorrei comprarne due.,certo lo un lo e io
Certo ecco a lei vuole un sacchetto,euro lo
Si grazie e arrivederci,certo lo un lo e io
Le auguro una buona giornata,certo un lo e io
Buongiorno io sono Mario,certo lo lo
Buonasera io sono Mario,certo un lo e io
Piacere Luigi come stai,certo lo e io
Tutto bene tu,euro lo
Salve quanto costa quell articolo,euro a lo e io
