Truth,Decoded
Si grazie e arrivederci,pero lo e lo
Le auguro una buona giornata,euro lo lo
Buongiorno io sono Mario,euro lo lo
Buonasera io sono Mario,euro a lo lo
Piacere Luigi come stai,euro lo io
Tutto bene tu,purtoto
Salve quanto costa quell articolo,a e a lo io
E in offerta costa dieci euro,euro a lo lo
Tutto bene grazie,euro a lo
Prendiamo un caffe al bar,euro a lo
"Certo volentieri, io lo prendero macchiato",euro a lo io
A che ora arriva il pullman,certo
Dovrebbe arrivare tra qualche minuto,a e a lo
Quanto costa il biglietto,purtoto
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo e io
Va bene grazie lo stesso,euro a lo
Prego,purtno
Perfetto vorrei comprarne due.,euro lo
Certo ecco a lei vuole un sacchetto,a io a lo e lo
Si grazie e arrivederci,a e a lo
Le auguro una buona giornata,euro a lo
Buongiorno io sono Mario,euro lo lo
Buonasera io sono Mario,euro a lo lo
Piacere Luigi come stai,euro lo lo
Tutto bene tu,certo
Salve quanto costa quell articolo,certo lo lo
E in offerta costa dieci euro,euro a lo lo
Tutto bene grazie,euro lo
Prendiamo un caffe al bar,euro a lo
"Certo volentieri, io lo prendero macchiato",certo un lo e io
A che ora arriva il pullman,euro a lo
Dovrebbe arrivare tra qualche minuto,euro a lo
