Truth,Decoded
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo un lo e io
Va bene grazie lo stesso,euro a lo lo
Prego,certo
Perfetto vorrei comprarne due.,euro lo lo
Certo ecco a lei vuole un sacchetto,euro a lo io
Si grazie e arrivederci,euro a lo io
Le auguro una buona giornata,certo lo lo
Buongiorno io sono Mario,purton lo lo
Buonasera io sono Mario,euro a lo lo
Piacere Luigi come stai,euro lo lo
Tutto bene tu,euro lo
Salve quanto costa quell articolo,euro un e lo
E in offerta costa dieci euro,euro a lo lo
Tutto bene grazie,certo lo
Prendiamo un caffe al bar,euro lo
"Certo volentieri, io lo prendero macchiato",pero lo lo e io
A che ora arriva il pullman,tu lo
Dovrebbe arrivare tra qualche minuto,euro lo
Quanto costa il biglietto,purtno
Purtroppo non lo so pero potresti chiedere all autista,certo lo e io
Va bene grazie lo stesso,a e a lo
Prego,euro lo
Perfetto vorrei comprarne due.,certo lo un e lo
Certo ecco a lei vuole un sacchetto,tu lo
Si grazie e arrivederci,certo lo un lo e io
Le auguro una buona giornata,certo un lo e lo
Buongiorno io sono Mario,certo lo lo
Buonasera io sono Mario,euro un lo e lo
Piacere Luigi come stai,certo un lo e lo
Tutto bene tu,tutto lo
Salve quanto costa quell articolo,certo lo e lo
