Truth,Decoded
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,purtopono e io
Va bene grazie lo stesso,euro a lo
Prego,euro io
Perfetto vorrei comprarne due.,certo lo lo
Certo ecco a lei vuole un sacchetto,euro a lo lo
Si grazie e arrivederci,euro a io
Le auguro una buona giornata,purton lo
Buongiorno io sono Mario,purtono lo
Buonasera io sono Mario,euro a lo
Piacere Luigi come stai,certo lo lo
Tutto bene tu,euro lo
Salve quanto costa quell articolo,certo un certo
E in offerta costa dieci euro,euro lo io
Tutto bene grazie,certo lo
Prendiamo un caffe al bar,certo lo
"Certo volentieri, io lo prendero macchiato",certo un lo e io
A che ora arriva il pullman,euro io
Dovrebbe arrivare tra qualche minuto,certo lo io
Quanto costa il biglietto,purtoto
Purtroppo non lo so pero potresti chiedere all autista,certo lo e io
Va bene grazie lo stesso,euro io
Prego,euro lo
Perfetto vorrei comprarne due.,certo un e io
Certo ecco a lei vuole un sacchetto,euro lo
Si grazie e arrivederci,certo un lo e io
Le auguro una buona giornata,certo lo lo
Buongiorno io sono Mario,certo io
Buonasera io sono Mario,certo un lo e io
Piacere Luigi come stai,certo lo lo
Tutto bene tu,euro lo
Salve quanto costa quell articolo,certo lo e io
